365.0	-8.97	-8.47	-7.02	-6.17	-5.28	-4.13	-3.69
366.0	-9.00	-8.31	-6.96	-6.08	-5.20	-3.95	-3.56
367.0	-8.75	-8.21	-6.78	-5.85	-5.00	-3.83	-3.43
368.0	-8.71	-8.16	-6.70	-5.76	-4.87	-3.70	-3.40
369.0	-8.61	-8.04	-6.57	-5.64	-4.72	-3.35	-2.92
370.0	-8.05	-7.57	-6.26	-5.41	-4.56	-3.37	-3.04
371.0	-7.94	-7.55	-6.18	-5.25	-4.42	-3.24	-2.82
372.0	-8.08	-7.64	-6.21	-5.29	-4.43	-3.24	-2.81
373.0	-8.14	-7.68	-6.26	-5.35	-4.54	-3.43	-3.09
374.0	-8.02	-7.63	-6.20	-5.33	-4.49	-3.37	-2.95
375.0	-7.96	-7.32	-5.97	-5.11	-4.31	-3.09	-2.70
376.0	-7.60	-7.17	-5.67	-4.88	-4.07	-2.96	-2.53
377.0	-7.40	-6.85	-5.50	-4.67	-3.94	-2.81	-2.45
378.0	-7.33	-6.82	-5.45	-4.59	-3.83	-2.85	-2.45
379.0	-7.13	-6.64	-5.38	-4.55	-3.75	-2.57	-2.18
380.0	-7.07	-6.61	-5.26	-4.44	-3.72	-2.57	-2.17
381.0	-6.74	-6.25	-5.09	-4.28	-3.52	-2.49	-2.09
382.0	-6.70	-6.35	-5.01	-4.27	-3.52	-2.39	-1.81
383.0	-6.66	-6.14	-4.86	-4.07	-3.29	-2.21	-1.70
384.0	-6.50	-6.03	-4.73	-3.87	-3.09	-2.01	-1.73
385.0	-6.64	-6.10	-4.85	-3.97	-3.12	-1.84	-1.53
386.0	-6.76	-6.21	-4.85	-3.88	-2.98	-1.76	-1.40
387.0	-6.37	-5.99	-4.52	-3.61	-2.80	-1.66	-1.29
388.0	-6.46	-5.85	-4.41	-3.41	-2.60	-1.33	-0.83
389.0	-6.07	-5.65	-4.25	-3.36	-2.45	-1.10	-0.54
390.0	-6.12	-5.60	-4.15	-3.23	-2.28	-1.01	-0.66
391.0	-5.81	-5.29	-4.00	-3.15	-2.31	-0.98	-0.56
392.0	-5.84	-5.36	-3.92	-3.11	-2.33	-1.02	-0.59
393.0	-5.51	-5.08	-3.62	-2.69	-1.85	-0.65	-0.35
394.0	-4.68	-4.22	-3.01	-2.24	-1.47	-0.24	0.25
395.0	-4.30	-3.84	-2.71	-2.00	-1.26	0.05	0.39
396.0	-4.18	-3.78	-2.57	-1.87	-1.16	0.08	0.54
397.0	-3.72	-3.31	-2.20	-1.43	-0.66	0.58	0.92
398.0	-3.53	-3.11	-1.93	-1.21	-0.56	0.60	0.97
399.0	-3.46	-3.06	-1.79	-1.08	-0.30	0.91	1.24
400.0	-3.21	-2.80	-1.66	-0.88	-0.14	1.13	1.52
401.0	-3.12	-2.72	-1.44	-0.63	0.19	1.26	1.74
402.0	-2.47	-2.09	-0.97	-0.17	0.54	1.56	2.03
403.0	-2.39	-1.97	-0.80	0.01	0.72	1.94	2.43
404.0	-2.17	-1.84	-0.68	0.01	0.81	2.14	2.55
405.0	-2.02	-1.68	-0.48	0.30	1.12	2.19	2.49
406.0	-2.03	-1.70	-0.42	0.33	1.11	2.22	2.52
407.0	-1.78	-1.40	-0.30	0.34	1.19	2.26	2.66
408.0	-1.74	-1.33	-0.11	0.54	1.29	2.49	3.05
409.0	-1.44	-1.16	-0.08	0.57	1.28	2.32	2.66
410.0	-1.58	-1.24	-0.17	0.52	1.25	2.38	2.81
411.0	-1.79	-1.41	-0.38	0.39	1.16	2.12	2.40
412.0	-1.86	-1.43	-0.29	0.45	1.10	2.29	2.58
413.0	-1.89	-1.40	-0.47	0.32	1.03	1.98	2.39
414.0	-2.00	-1.58	-0.60	0.15	0.81	1.98	2.33
415.0	-1.96	-1.66	-0.62	0.06	0.74	1.82	2.24
416.0	-2.00	-1.76	-0.70	-0.04	0.63	1.65	1.92
417.0	-2.16	-1.80	-0.78	-0.07	0.62	1.66	2.06
418.0	-2.11	-1.80	-0.92	-0.15	0.55	1.58	2.15
419.0	-2.46	-2.08	-0.99	-0.32	0.42	1.30	1.71
420.0	-2.84	-2.45	-1.29	-0.49	0.27	1.21	1.55
421.0	-3.21	-2.79	-1.51	-0.77	-0.10	1.12	1.53
422.0	-3.62	-3.25	-2.09	-1.23	-0.32	0.82	1.22
423.0	-4.26	-3.84	-2.28	-1.47	-0.72	0.44	0.81
424.0	-4.64	-4.16	-2.71	-1.85	-1.02	0.19	0.76
425.0	-5.31	-4.86	-3.41	-2.50	-1.74	-0.77	-0.40
426.0	-5.51	-5.17	-3.92	-3.12	-2.37	-1.34	-1.11
427.0	-5.93	-5.54	-4.16	-3.39	-2.66	-1.53	-1.26
428.0	-6.03	-5.66	-4.42	-3.64	-2.92	-1.81	-1.36
429.0	-6.41	-5.96	-4.68	-3.96	-3.20	-2.18	-1.76
430.0	-6.92	-6.38	-4.93	-4.10	-3.34	-2.31	-2.03
431.0	-7.00	-6.58	-5.18	-4.36	-3.54	-2.38	-1.97
432.0	-6.97	-6.55	-5.20	-4.36	-3.55	-2.47	-2.16
433.0	-7.36	-6.88	-5.41	-4.59	-3.79	-2.74	-2.41
434.0	-7.60	-6.92	-5.41	-4.55	-3.73	-2.53	-2.11
435.0	-7.21	-6.91	-5.58	-4.76	-3.94	-2.76	-2.38
436.0	-8.02	-7.36	-5.81	-4.94	-4.07	-2.62	-2.32
437.0	-8.06	-7.58	-6.05	-5.04	-4.19	-3.01	-2.72
438.0	-8.20	-7.76	-6.24	-5.19	-4.25	-3.08	-2.73
439.0	-8.21	-7.76	-6.09	-5.14	-4.24	-3.06	-2.73
440.0	-7.91	-7.38	-6.02	-5.07	-4.21	-3.03	-2.68
441.0	-7.78	-7.21	-5.73	-4.89	-4.09	-2.99	-2.56
442.0	-7.22	-6.76	-5.42	-4.60	-3.82	-2.62	-2.22
443.0	-7.11	-6.70	-5.25	-4.43	-3.66	-2.52	-2.21
444.0	-7.01	-6.54	-5.23	-4.40	-3.50	-2.41	-2.04
445.0	-7.13	-6.72	-5.28	-4.43	-3.69	-2.59	-2.14
446.0	-7.37	-6.92	-5.62	-4.79	-3.97	-2.91	-2.61
447.0	-7.22	-6.80	-5.60	-4.81	-4.03	-2.82	-2.46
448.0	-7.30	-6.88	-5.67	-4.76	-3.96	-2.86	-2.54
449.0	-7.48	-7.05	-5.76	-4.89	-4.05	-2.96	-2.57
450.0	-7.43	-7.00	-5.81	-4.96	-4.19	-3.07	-2.73
451.0	-7.59	-7.07	-5.74	-4.83	-3.93	-2.85	-2.57
452.0	-7.56	-7.03	-5.79	-4.87	-3.99	-2.75	-2.36
453.0	-7.59	-7.17	-5.84	-4.99	-4.16	-3.01	-2.55
454.0	-7.82	-7.34	-5.84	-4.99	-4.15	-3.01	-2.59
455.0	-7.92	-7.39	-6.01	-5.23	-4.37	-3.05	-2.63
456.0	-8.23	-7.71	-6.14	-5.14	-4.28	-3.02	-2.61
457.0	-8.51	-7.78	-6.29	-5.20	-4.30	-3.05	-2.64
458.0	-8.70	-8.02	-6.43	-5.44	-4.43	-3.06	-2.67
459.0	-8.92	-8.31	-6.45	-5.43	-4.51	-3.20	-2.77
460.0	-9.43	-8.93	-7.39	-6.43	-5.47	-4.22	-3.59
461.0	-9.64	-9.07	-7.31	-6.28	-5.40	-4.00	-3.62
462.0	-9.08	-8.54	-7.00	-5.98	-5.00	-3.79	-3.37
463.0	-8.90	-8.37	-6.75	-5.74	-4.80	-3.60	-3.25
464.0	-8.52	-8.11	-6.71	-5.74	-4.78	-3.50	-3.06
465.0	-8.92	-8.43	-6.77	-5.77	-4.78	-3.35	-2.98
466.0	-9.18	-8.70	-6.93	-5.83	-4.84	-3.59	-3.01
467.0	-9.26	-8.74	-7.10	-5.98	-4.94	-3.74	-3.31
468.0	-9.44	-8.88	-7.17	-6.09	-5.07	-3.59	-2.90
469.0	-9.45	-8.97	-7.28	-6.12	-5.11	-3.79	-3.21
470.0	-9.23	-8.68	-7.05	-6.06	-5.11	-3.64	-3.00
471.0	-9.43	-8.69	-7.09	-5.99	-5.05	-3.66	-3.06
472.0	-8.95	-8.45	-6.88	-5.90	-4.93	-3.26	-2.75
473.0	-9.13	-8.44	-6.92	-5.92	-4.95	-3.42	-2.86
474.0	-9.08	-8.57	-6.94	-5.87	-4.82	-3.51	-3.20
475.0	-9.02	-8.48	-6.80	-5.79	-4.88	-3.31	-2.73
476.0	-9.09	-8.52	-6.86	-5.91	-4.91	-3.43	-2.99
477.0	-9.28	-8.58	-6.83	-5.78	-4.84	-3.50	-2.94
478.0	-8.92	-8.36	-6.48	-5.48	-4.54	-3.22	-2.90
479.0	-8.48	-7.95	-6.45	-5.41	-4.38	-3.16	-2.71
480.0	-8.18	-7.54	-6.08	-5.19	-4.26	-2.92	-2.40
481.0	-7.83	-7.24	-5.80	-4.89	-4.00	-2.77	-2.43
482.0	-7.49	-7.01	-5.36	-4.52	-3.65	-2.49	-2.11
483.0	-7.06	-6.54	-5.06	-4.14	-3.27	-1.92	-1.36
484.0	-6.23	-5.75	-4.46	-3.54	-2.65	-1.35	-1.03
485.0	-5.88	-5.45	-4.28	-3.36	-2.52	-1.31	-0.99
486.0	-5.97	-5.62	-4.17	-3.29	-2.47	-1.16	-0.69
487.0	-6.03	-5.37	-4.09	-3.21	-2.30	-1.14	-0.76
488.0	-5.85	-5.23	-3.92	-3.05	-2.21	-1.10	-0.81
489.0	-5.54	-5.14	-3.76	-2.84	-2.03	-0.76	-0.28
490.0	-5.25	-4.78	-3.42	-2.63	-1.80	-0.34	-0.14
491.0	-4.60	-4.28	-3.06	-2.29	-1.49	-0.18	0.26
492.0	-4.64	-4.18	-2.95	-2.22	-1.39	-0.20	0.14
493.0	-4.12	-3.75	-2.75	-2.00	-1.17	-0.08	0.32
494.0	-4.22	-3.82	-2.67	-1.88	-1.12	0.25	0.56
495.0	-4.49	-4.12	-2.86	-2.01	-1.25	-0.11	0.21
496.0	-4.62	-4.31	-3.10	-2.21	-1.40	-0.23	0.14
497.0	-4.62	-4.17	-3.10	-2.27	-1.36	-0.38	-0.18
498.0	-4.78	-4.31	-3.10	-2.30	-1.57	-0.52	0.03
499.0	-4.76	-4.44	-3.18	-2.40	-1.65	-0.45	-0.13
500.0	-5.08	-4.55	-3.21	-2.40	-1.63	-0.50	-0.30
501.0	-4.87	-4.54	-3.14	-2.35	-1.45	-0.45	-0.21
502.0	-4.85	-4.51	-3.17	-2.27	-1.51	-0.42	-0.27
503.0	-5.09	-4.57	-3.28	-2.44	-1.69	-0.62	-0.25
504.0	-4.75	-4.26	-3.12	-2.32	-1.59	-0.38	0.00
505.0	-5.28	-4.66	-3.25	-2.36	-1.60	-0.37	0.06
506.0	-5.10	-4.54	-3.16	-2.37	-1.55	-0.54	-0.16
507.0	-4.81	-4.38	-3.09	-2.29	-1.56	-0.26	0.21
508.0	-4.45	-4.12	-3.00	-2.25	-1.34	-0.28	0.06
509.0	-4.86	-4.40	-3.16	-2.34	-1.45	-0.38	0.14
510.0	-4.96	-4.33	-3.21	-2.48	-1.64	-0.48	-0.15
511.0	-5.39	-4.94	-3.58	-2.65	-1.95	-0.91	-0.56
512.0	-5.23	-4.79	-3.66	-2.86	-2.04	-1.03	-0.74
513.0	-5.60	-5.02	-3.82	-2.99	-2.19	-1.00	-0.59
514.0	-5.75	-5.35	-3.94	-3.19	-2.38	-1.13	-0.82
515.0	-5.93	-5.35	-4.01	-3.10	-2.27	-1.20	-0.79
516.0	-5.62	-5.07	-3.91	-3.06	-2.27	-1.23	-0.91
517.0	-5.57	-5.13	-3.94	-3.15	-2.32	-1.16	-0.94
518.0	-5.81	-5.30	-4.02	-3.26	-2.45	-1.43	-1.06
519.0	-5.76	-5.29	-4.04	-3.20	-2.37	-1.38	-0.98
520.0	-5.73	-5.39	-4.07	-3.25	-2.45	-1.22	-0.83
521.0	-5.56	-5.19	-4.06	-3.15	-2.35	-1.33	-0.97
522.0	-5.61	-5.14	-3.95	-3.12	-2.31	-1.27	-1.07
523.0	-5.64	-5.15	-3.87	-2.97	-2.22	-1.24	-0.84
524.0	-5.33	-4.95	-3.75	-2.92	-2.16	-1.07	-0.74
525.0	-5.23	-4.75	-3.54	-2.69	-1.91	-0.88	-0.37
526.0	-4.99	-4.71	-3.51	-2.69	-1.92	-0.83	-0.51
527.0	-5.60	-5.03	-3.65	-2.81	-1.99	-0.86	-0.56
528.0	-5.57	-4.97	-3.73	-2.94	-2.14	-1.04	-0.64
529.0	-5.75	-5.31	-4.00	-3.13	-2.33	-1.16	-0.64
530.0	-5.67	-5.24	-4.09	-3.23	-2.39	-1.22	-0.76
531.0	-6.01	-5.69	-4.25	-3.34	-2.46	-1.32	-0.87
532.0	-6.21	-5.64	-4.19	-3.32	-2.46	-1.33	-0.80
533.0	-6.53	-5.80	-4.48	-3.58	-2.64	-1.10	-0.64
534.0	-6.48	-5.97	-4.45	-3.59	-2.79	-1.58	-1.09
535.0	-6.68	-6.17	-4.74	-3.87	-3.05	-1.93	-1.51
536.0	-6.83	-6.38	-5.04	-4.15	-3.26	-1.98	-1.45
537.0	-6.85	-6.38	-5.02	-4.08	-3.25	-2.03	-1.67
538.0	-7.28	-6.72	-5.28	-4.34	-3.39	-2.11	-1.78
539.0	-7.86	-7.28	-5.74	-4.74	-3.83	-2.61	-2.19
540.0	-8.38	-7.79	-6.12	-4.99	-4.07	-2.67	-2.16
541.0	-8.22	-7.53	-6.08	-5.13	-4.13	-2.82	-2.39
542.0	-8.55	-7.76	-6.16	-5.16	-4.16	-2.97	-2.62
543.0	-8.17	-7.68	-6.10	-5.11	-4.23	-2.87	-2.38
544.0	-8.07	-7.61	-6.08	-5.11	-4.19	-2.91	-2.47
545.0	-8.00	-7.52	-5.97	-5.00	-4.06	-2.62	-2.25
546.0	-8.16	-7.40	-5.88	-4.94	-4.09	-2.70	-1.95
547.0	-7.84	-7.43	-5.91	-5.04	-4.11	-3.03	-2.72
548.0	-8.28	-7.73	-6.15	-5.13	-4.17	-2.88	-2.60
549.0	-8.22	-7.68	-6.18	-5.14	-4.25	-3.00	-2.52
550.0	-7.94	-7.34	-5.94	-5.04	-4.18	-2.96	-2.55
551.0	-7.68	-7.29	-5.89	-4.96	-4.08	-2.79	-2.39
552.0	-7.94	-7.30	-5.79	-4.94	-3.97	-2.73	-2.24
553.0	-7.66	-7.20	-5.70	-4.77	-3.82	-2.62	-2.08
554.0	-7.39	-6.94	-5.55	-4.75	-3.92	-2.72	-2.19
555.0	-7.46	-6.87	-5.50	-4.59	-3.66	-2.55	-2.16
556.0	-7.25	-6.78	-5.38	-4.43	-3.57	-2.51	-2.09
557.0	-7.37	-6.80	-5.34	-4.36	-3.60	-2.42	-2.10
558.0	-7.22	-6.77	-5.32	-4.43	-3.57	-2.46	-2.12
559.0	-7.23	-6.73	-5.23	-4.27	-3.47	-2.23	-1.78
560.0	-6.70	-6.24	-4.83	-3.88	-3.08	-1.97	-1.61
561.0	-6.12	-5.74	-4.51	-3.71	-2.90	-1.82	-1.40
562.0	-6.27	-5.92	-4.49	-3.63	-2.80	-1.52	-1.14
563.0	-6.48	-5.94	-4.47	-3.60	-2.77	-1.59	-1.18
564.0	-6.46	-5.93	-4.48	-3.56	-2.81	-1.46	-0.89
565.0	-6.71	-6.08	-4.49	-3.53	-2.59	-1.45	-1.13
566.0	-6.48	-6.15	-4.53	-3.57	-2.68	-1.19	-0.81
567.0	-6.39	-5.95	-4.33	-3.43	-2.56	-1.46	-0.86
568.0	-6.15	-5.71	-4.23	-3.38	-2.48	-1.14	-0.69
569.0	-6.11	-5.58	-4.23	-3.36	-2.52	-1.16	-0.57
570.0	-5.61	-5.13	-3.74	-2.98	-2.15	-0.71	-0.14
571.0	-5.06	-4.63	-3.31	-2.38	-1.62	-0.46	-0.19
572.0	-4.99	-4.26	-2.79	-1.96	-1.11	0.12	0.58
573.0	-4.14	-3.64	-2.35	-1.45	-0.54	0.69	1.31
574.0	-3.64	-3.19	-1.98	-1.19	-0.32	1.13	1.50
575.0	-3.68	-3.13	-1.77	-0.99	-0.16	1.07	1.44
576.0	-3.25	-2.83	-1.74	-0.84	-0.04	1.28	1.70
577.0	-3.31	-2.98	-1.58	-0.81	-0.01	1.27	1.65
578.0	-3.65	-3.06	-1.63	-0.80	-0.07	0.99	1.47
579.0	-3.11	-2.78	-1.45	-0.58	0.19	1.47	2.00
580.0	-3.35	-2.87	-1.59	-0.73	0.15	1.53	1.86
581.0	-3.54	-3.06	-1.90	-1.13	-0.24	0.90	1.24
582.0	-3.63	-3.26	-2.14	-1.26	-0.46	0.62	1.00
583.0	-3.84	-3.42	-2.05	-1.20	-0.47	0.61	0.80
584.0	-3.40	-3.19	-2.12	-1.38	-0.63	0.65	1.00
585.0	-3.95	-3.42	-2.21	-1.41	-0.54	0.56	0.98
586.0	-3.88	-3.48	-2.34	-1.46	-0.56	0.57	1.02
587.0	-3.96	-3.67	-2.47	-1.52	-0.74	0.58	0.78
588.0	-4.41	-3.86	-2.56	-1.64	-0.74	0.49	0.82
589.0	-4.16	-3.87	-2.66	-1.77	-0.87	0.49	0.79
590.0	-4.74	-4.24	-2.71	-1.92	-1.14	0.11	0.49
591.0	-4.45	-4.02	-2.71	-1.91	-1.13	0.26	0.81
592.0	-4.28	-3.90	-2.62	-1.76	-0.90	0.39	0.75
593.0	-4.53	-3.92	-2.50	-1.65	-0.95	0.39	0.81
594.0	-4.17	-3.77	-2.54	-1.72	-0.92	0.48	0.78
595.0	-4.15	-3.74	-2.46	-1.55	-0.85	0.59	1.06
596.0	-4.34	-3.92	-2.51	-1.72	-0.86	0.45	0.83
597.0	-4.21	-3.75	-2.63	-1.73	-0.93	0.46	0.95
598.0	-4.13	-3.58	-2.47	-1.69	-0.78	0.19	0.54
599.0	-4.09	-3.56	-2.37	-1.47	-0.64	0.60	0.96
600.0	-4.01	-3.60	-2.25	-1.45	-0.63	0.45	0.75
601.0	-3.66	-3.30	-2.23	-1.44	-0.67	0.57	1.00
602.0	-3.76	-3.29	-2.12	-1.27	-0.51	0.72	1.16
603.0	-3.71	-3.12	-1.87	-1.09	-0.43	0.72	1.09
604.0	-3.24	-2.98	-1.77	-0.91	-0.07	1.00	1.35
605.0	-3.75	-3.20	-1.93	-1.01	-0.15	1.03	1.24
606.0	-3.69	-3.21	-2.00	-1.15	-0.33	1.13	1.64
607.0	-3.86	-3.44	-2.12	-1.15	-0.32	1.06	1.48
608.0	-3.58	-3.07	-1.89	-1.00	-0.07	1.15	1.56
609.0	-3.44	-3.02	-1.83	-1.02	-0.04	0.95	1.38
610.0	-3.25	-2.85	-1.81	-0.99	-0.21	1.06	1.47
611.0	-3.28	-2.87	-1.73	-0.96	-0.14	0.99	1.42
612.0	-3.31	-2.89	-1.66	-0.87	-0.12	1.25	1.81
613.0	-3.22	-2.85	-1.73	-0.91	-0.18	1.19	1.71
614.0	-3.45	-2.93	-1.72	-0.89	-0.13	1.10	1.47
615.0	-3.42	-2.89	-1.75	-1.06	-0.25	0.82	1.28
616.0	-3.59	-3.24	-2.02	-1.18	-0.42	0.77	1.17
617.0	-3.60	-3.12	-1.98	-1.19	-0.44	0.88	1.26
618.0	-3.47	-3.12	-1.96	-1.12	-0.25	0.75	1.18
619.0	-3.45	-3.05	-1.76	-0.98	-0.30	0.94	1.62
620.0	-3.59	-3.19	-1.91	-1.07	-0.27	1.08	1.41
621.0	-3.62	-3.31	-2.04	-1.17	-0.27	0.84	1.18
622.0	-3.96	-3.40	-2.26	-1.48	-0.59	0.62	0.95
623.0	-4.43	-3.97	-2.58	-1.79	-0.93	0.33	0.87
624.0	-4.39	-3.94	-2.74	-1.88	-0.96	0.24	0.64
625.0	-4.65	-4.08	-2.77	-1.96	-1.18	0.21	0.78
626.0	-4.67	-4.18	-3.00	-2.22	-1.40	-0.36	0.23
627.0	-5.18	-4.73	-3.44	-2.66	-1.86	-0.62	-0.13
628.0	-5.58	-5.06	-3.69	-2.83	-1.94	-0.77	-0.06
629.0	-6.04	-5.53	-4.06	-3.19	-2.37	-1.02	-0.63
630.0	-6.76	-6.08	-4.49	-3.62	-2.76	-1.46	-1.17
631.0	-7.02	-6.48	-4.81	-3.89	-3.04	-1.87	-1.48
632.0	-6.87	-6.39	-4.98	-4.03	-3.21	-2.06	-1.64
633.0	-7.20	-6.61	-5.08	-4.17	-3.29	-2.10	-1.71
634.0	-7.23	-6.69	-5.13	-4.21	-3.35	-2.09	-1.52
635.0	-7.13	-6.66	-5.12	-4.20	-3.35	-2.16	-1.84
636.0	-7.14	-6.65	-5.24	-4.32	-3.40	-2.24	-1.67
637.0	-7.33	-6.97	-5.45	-4.50	-3.62	-2.26	-1.84
638.0	-7.47	-6.90	-5.49	-4.67	-3.76	-2.66	-2.29
639.0	-7.86	-7.40	-5.82	-4.75	-3.90	-2.49	-2.02
640.0	-7.59	-7.14	-5.66	-4.74	-3.80	-2.55	-2.09
641.0	-7.50	-7.02	-5.61	-4.69	-3.81	-2.64	-2.16
642.0	-7.53	-7.15	-5.54	-4.66	-3.74	-2.44	-2.20
643.0	-7.29	-6.90	-5.57	-4.56	-3.76	-2.59	-2.17
644.0	-7.20	-6.75	-5.33	-4.49	-3.69	-2.36	-1.93
645.0	-7.03	-6.52	-5.16	-4.25	-3.28	-2.14	-1.62
646.0	-6.53	-6.09	-4.77	-3.91	-3.00	-1.85	-1.50
647.0	-6.59	-6.03	-4.63	-3.67	-2.84	-1.61	-1.31
648.0	-6.56	-6.06	-4.52	-3.67	-2.86	-1.63	-1.20
649.0	-6.68	-6.19	-4.59	-3.63	-2.81	-1.56	-0.92
650.0	-6.80	-6.35	-4.77	-3.81	-2.93	-1.53	-0.92
651.0	-6.94	-6.34	-4.78	-3.85	-3.00	-1.64	-1.05
652.0	-7.10	-6.58	-5.04	-4.04	-3.16	-1.73	-1.04
653.0	-7.34	-6.93	-5.25	-4.23	-3.34	-1.84	-1.47
654.0	-7.62	-7.07	-5.52	-4.54	-3.67	-2.51	-2.11
655.0	-7.63	-7.11	-5.55	-4.61	-3.74	-2.21	-1.60
656.0	-7.64	-7.14	-5.51	-4.57	-3.76	-2.29	-1.87
657.0	-7.49	-7.07	-5.58	-4.61	-3.66	-2.39	-1.95
658.0	-7.60	-7.04	-5.57	-4.59	-3.64	-2.45	-1.88
659.0	-7.53	-7.00	-5.62	-4.65	-3.75	-2.37	-2.04
660.0	-7.72	-7.10	-5.75	-4.73	-3.77	-2.55	-2.16
661.0	-7.75	-7.18	-5.72	-4.70	-3.79	-2.39	-1.99
662.0	-7.82	-7.25	-5.72	-4.79	-3.88	-2.66	-2.18
663.0	-8.14	-7.46	-5.86	-4.88	-3.80	-2.42	-1.98
664.0	-8.07	-7.60	-5.94	-4.78	-3.78	-2.57	-2.26
665.0	-7.44	-7.00	-5.60	-4.74	-3.83	-2.54	-2.20
666.0	-7.28	-6.77	-5.34	-4.43	-3.48	-2.15	-1.84
667.0	-6.90	-6.39	-5.04	-4.15	-3.19	-1.75	-1.12
668.0	-6.95	-6.40	-4.97	-4.03	-3.04	-1.77	-1.24
669.0	-7.11	-6.46	-4.96	-3.94	-3.06	-1.98	-1.61
670.0	-6.96	-6.49	-5.12	-4.18	-3.33	-2.13	-1.61
671.0	-7.37	-6.87	-5.20	-4.33	-3.44	-2.14	-1.78
672.0	-7.44	-6.94	-5.46	-4.53	-3.62	-1.96	-1.56
673.0	-7.57	-6.93	-5.27	-4.22	-3.30	-2.06	-1.63
674.0	-7.51	-6.86	-5.29	-4.21	-3.26	-2.02	-1.69
675.0	-7.44	-6.87	-5.18	-4.15	-3.24	-1.97	-1.50
676.0	-6.76	-6.40	-5.10	-4.08	-3.18	-1.84	-1.39
677.0	-6.71	-6.22	-4.85	-3.94	-3.00	-1.84	-1.48
678.0	-7.14	-6.51	-4.72	-3.92	-3.06	-1.79	-1.41
679.0	-6.78	-6.43	-5.00	-3.97	-3.11	-1.68	-1.27
680.0	-7.31	-6.61	-4.91	-3.95	-3.01	-1.75	-1.32
681.0	-6.82	-6.31	-4.94	-4.01	-3.13	-1.59	-1.10
682.0	-6.94	-6.35	-4.76	-3.86	-3.03	-1.70	-1.34
683.0	-6.75	-6.23	-4.66	-3.77	-2.95	-1.71	-0.97
684.0	-6.42	-5.96	-4.60	-3.76	-2.96	-1.65	-1.30
685.0	-6.31	-5.88	-4.57	-3.74	-2.96	-1.61	-1.26
686.0	-6.37	-5.84	-4.48	-3.65	-2.86	-1.67	-1.34
687.0	-6.66	-5.99	-4.45	-3.64	-2.81	-1.49	-1.20
688.0	-6.23	-5.70	-4.35	-3.62	-2.84	-1.52	-1.13
689.0	-6.16	-5.75	-4.40	-3.49	-2.54	-1.41	-1.07
690.0	-5.69	-5.21	-3.89	-2.98	-2.16	-1.00	-0.53
691.0	-5.50	-5.12	-3.86	-3.03	-2.14	-0.87	-0.65
692.0	-5.59	-5.04	-3.56	-2.76	-1.95	-0.72	-0.29
693.0	-4.91	-4.66	-3.30	-2.51	-1.75	-0.72	-0.33
694.0	-5.06	-4.59	-3.19	-2.31	-1.54	-0.17	0.56
695.0	-5.02	-4.51	-3.25	-2.35	-1.41	-0.20	0.25
696.0	-5.15	-4.71	-3.30	-2.37	-1.49	-0.24	0.08
697.0	-4.74	-4.12	-2.79	-1.99	-1.10	0.26	0.61
698.0	-4.15	-3.63	-2.35	-1.55	-0.79	0.42	0.92
699.0	-4.09	-3.74	-2.40	-1.65	-0.75	0.64	1.01
700.0	-4.38	-3.82	-2.51	-1.73	-0.88	0.29	0.54
701.0	-4.34	-3.76	-2.58	-1.63	-0.90	0.50	0.68
702.0	-4.23	-3.79	-2.44	-1.72	-0.78	0.53	0.84
703.0	-3.88	-3.61	-2.29	-1.50	-0.68	0.43	0.94
704.0	-3.70	-3.36	-2.13	-1.31	-0.46	0.65	0.93
705.0	-3.29	-2.95	-1.94	-1.22	-0.50	0.76	1.08
706.0	-3.47	-3.00	-1.82	-0.98	-0.31	0.81	1.22
707.0	-3.38	-3.00	-1.86	-1.20	-0.40	0.85	1.25
708.0	-3.62	-3.10	-2.04	-1.24	-0.32	0.78	1.08
709.0	-4.18	-3.52	-2.13	-1.29	-0.49	0.54	1.03
710.0	-3.98	-3.44	-2.31	-1.57	-0.75	0.10	0.50
711.0	-4.59	-4.18	-2.89	-1.97	-1.22	-0.21	0.17
712.0	-4.90	-4.47	-3.20	-2.31	-1.59	-0.37	0.05
713.0	-5.49	-4.98	-3.66	-2.76	-1.92	-0.86	-0.65
714.0	-5.67	-5.21	-4.01	-3.27	-2.44	-1.42	-1.03
715.0	-5.82	-5.49	-4.16	-3.30	-2.52	-1.34	-1.04
716.0	-5.87	-5.46	-4.29	-3.52	-2.78	-1.54	-1.13
717.0	-6.37	-5.83	-4.42	-3.69	-2.96	-1.92	-1.60
718.0	-6.82	-6.25	-4.78	-3.81	-3.02	-1.85	-1.35
719.0	-6.64	-6.30	-4.85	-3.93	-3.23	-2.17	-1.85
720.0	-6.51	-6.13	-4.80	-3.96	-3.13	-1.96	-1.53
721.0	-6.56	-6.08	-4.83	-3.95	-3.10	-2.04	-1.58
722.0	-6.37	-5.89	-4.75	-3.95	-3.13	-1.87	-1.42
723.0	-6.68	-6.22	-4.84	-3.97	-3.13	-1.96	-1.52
724.0	-6.52	-6.16	-4.87	-3.89	-3.02	-1.82	-1.36
725.0	-6.62	-6.15	-4.87	-3.96	-3.04	-1.82	-1.55
726.0	-6.71	-6.22	-4.84	-3.93	-3.07	-1.77	-1.45
727.0	-6.20	-5.87	-4.72	-3.83	-3.02	-1.77	-1.40
728.0	-6.42	-5.93	-4.52	-3.68	-2.88	-1.61	-1.37
729.0	-6.87	-6.02	-4.58	-3.67	-2.76	-1.31	-0.74
